"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.285974887E1,-1.719519943E0,-6.327176748E0,3.926650894E-1,6.568416880E0
7.286976088E1,-2.008529394E0,-5.314253640E0,1.461649839E0,5.866165897E0
7.287977187E1,-1.805869139E0,-4.185062158E0,2.038712136E0,4.993220983E0
7.288978287E1,-1.475631993E0,-3.125375943E0,1.972323873E0,3.979387644E0
7.289979488E1,-1.259732034E0,-2.204009122E0,1.414967131E0,2.906322933E0
7.290980687E1,-9.575113839E-1,-1.186170260E0,9.348990315E-1,1.788257290E0
7.291981787E1,-4.934412664E-1,3.112648308E-2,5.804728322E-1,7.624971149E-1
7.292982887E1,3.293072918E-1,1.532634160E0,4.783196358E-1,1.638963219E0
7.293984087E1,1.187581193E0,2.996156570E0,2.312369138E-1,3.231218623E0
7.294985187E1,1.874831346E0,4.358824450E0,4.460881752E-1,4.765851217E0
7.295986388E1,2.436851681E0,5.736711463E0,8.707848966E-1,6.293359267E0
7.296987487E1,2.941904349E0,7.046816967E0,7.936221153E-1,7.677386706E0
7.297988687E1,3.537295036E0,8.094601175E0,7.722990008E-1,8.867438756E0
7.298989787E1,3.994414861E0,8.830236452E0,6.867929006E-1,9.715971921E0
7.299990987E1,4.327034600E0,9.166330900E0,4.695594835E-1,1.014718368E1
7.300992087E1,4.645628916E0,9.230702897E0,2.433107929E-1,1.033667955E1
7.301993288E1,4.757708053E0,9.209021421E0,1.894234381E-1,1.036714728E1
7.302994387E1,4.710097684E0,8.879416798E0,1.364558687E-1,1.005224766E1
7.303995587E1,4.635077323E0,8.247854358E0,2.124422085E-1,9.463412439E0
7.304996687E1,4.557911910E0,7.601051150E0,1.600137341E-1,8.864318584E0
7.305997887E1,4.334846480E0,6.733457664E0,1.619234530E-1,8.009779355E0
7.306998987E1,4.636996379E0,5.670993437E0,3.828546675E-1,7.335426346E0
7.308000188E1,4.547654724E0,4.170565740E0,6.768304145E-1,6.207485924E0
7.309001287E1,4.014259141E0,2.139091580E0,1.392046630E0,4.756866937E0
7.310002487E1,2.711225552E0,-4.120059246E-1,2.067041165E0,3.434115906E0
7.311003587E1,1.532477747E0,-3.352563660E0,2.421618515E0,4.410488337E0
7.312004787E1,4.928387108E-1,-6.382157532E0,3.095934627E0,7.110529936E0
7.313005887E1,-1.061045985E0,-8.926341289E0,3.776027788E0,9.750065294E0
7.314007088E1,-2.043702735E0,-9.381041243E0,3.917525729E0,1.036955464E1
7.315008187E1,-1.970659902E0,-6.946777539E0,2.803212487E0,7.745916271E0
7.316009387E1,-1.524676099E0,-3.475227719E0,9.067897848E-1,3.901808891E0
7.317010487E1,-1.288894730E0,-1.211410351E0,-2.967941415E-1,1.793558314E0
7.318011687E1,-1.880655465E0,-6.274822533E-2,-9.489422894E-1,2.107437730E0
7.319012787E1,-2.010371267E0,1.053790467E0,-1.453396786E0,2.695260507E0
7.320013987E1,-1.323158536E0,2.166011576E0,-1.718599007E0,3.065279303E0
7.321015087E1,-4.761498803E-1,3.074046745E0,-1.927017161E0,3.659218118E0
7.322016287E1,3.533899266E-1,3.818897234E0,-2.215508987E0,4.429146712E0
7.323017387E1,1.145445280E0,4.656962281E0,-2.600314688E0,5.455362413E0
7.324018587E1,1.473252761E0,5.723008513E0,-3.158630812E0,6.700764788E0
7.325019687E1,1.762774721E0,6.985221228E0,-3.849748313E0,8.168307805E0
7.326020887E1,2.427692895E0,8.004198543E0,-4.627743160E0,9.559126208E0
7.327021987E1,3.005805060E0,8.537578631E0,-5.057569059E0,1.036841925E1
7.328023187E1,3.122747912E0,8.701038129E0,-5.110242532E0,1.056286882E1
7.329024287E1,2.841771658E0,8.493940276E0,-4.412972006E0,9.984838982E0
7.330025487E1,2.221243644E0,7.682744939E0,-3.012636362E0,8.546020768E0
7.331026588E1,1.695342291E0,6.392063300E0,-1.117775379E0,6.706868160E0
7.332027787E1,1.585022873E0,4.920110959E0,7.613372988E-1,5.224885056E0
7.333028887E1,1.948782837E0,3.140772246E0,2.345062821E0,4.377387861E0
7.334030087E1,1.475061890E0,1.101894926E0,3.519629720E0,3.972124542E0
7.335031187E1,2.389451520E-1,-8.267764127E-1,4.032037016E0,4.122860235E0
7.336032387E1,-8.407305005E-1,-2.799111834E0,4.221482710E0,5.134468921E0
7.337033488E1,-2.098648874E0,-4.818064767E0,4.387124974E0,6.845797304E0
7.338034687E1,-3.683853450E0,-6.956625420E0,4.290791511E0,8.965283334E0
7.339035779E1,-4.155260653E0,-8.907163591E0,3.158074742E0,1.032362293E1
7.340036979E1,-4.030118836E0,-1.019059293E1,2.058391525E0,1.115020259E1
7.341038079E1,-3.732456091E0,-1.049077495E1,6.697335027E-1,1.115509437E1
7.342039279E1,-3.086030613E0,-1.020535364E1,-3.995317671E-1,1.066922928E1
7.343040379E1,-2.791774163E0,-1.024124736E1,-4.636315763E-1,1.062506963E1
7.344041579E1,-3.254745297E0,-1.105270290E1,3.138750279E-1,1.152623641E1
7.345042679E1,-3.372816076E0,-1.199754161E1,7.252839518E-1,1.248370657E1
7.346043879E1,-3.052865791E0,-1.224571498E1,1.854923916E-1,1.262188308E1
7.347044979E1,-2.379975669E0,-1.123122190E1,-1.116900051E0,1.153482099E1
7.348046179E1,-2.080620885E0,-9.536916318E0,-2.029814721E0,9.970050347E0
7.349047279E1,-2.487975642E0,-8.465739155E0,-2.063595840E0,9.061853564E0
7.350048479E1,-2.422107342E0,-7.823103842E0,-1.877227535E0,8.401877226E0
7.351049579E1,-2.190124470E0,-7.185163844E0,-1.245150832E0,7.614041322E0
7.352050679E1,-1.876740901E0,-6.408896264E0,-3.603843659E-1,6.687748846E0
7.353051879E1,-1.781820710E0,-5.534638706E0,4.309465179E-1,5.830336659E0
7.354052979E1,-1.424817351E0,-4.563399814E0,1.044156010E0,4.893361229E0
7.355054179E1,-1.099677369E0,-3.551813380E0,1.368480597E0,3.961995425E0
7.356055279E1,-9.485402933E-1,-2.463705604E0,1.225510327E0,2.910575468E0
7.357056479E1,-5.931954964E-1,-1.383306797E0,9.264609146E-1,1.767412917E0
7.358057579E1,1.990743041E-2,-2.536656636E-1,6.150421558E-1,6.655970464E-1
7.359058779E1,6.338691670E-1,1.064434154E0,3.752776627E-1,1.294466498E0
7.360059879E1,1.141968234E0,2.414100750E0,3.069915394E-1,2.688162511E0
7.361061079E1,1.623882591E0,3.756953586E0,3.916494280E-1,4.111579282E0
7.362062179E1,1.853166243E0,4.942283601E0,8.247094220E-1,5.342334504E0
7.363063379E1,2.074174622E0,6.141994259E0,7.999960919E-1,6.531943630E0
7.364064479E1,2.526902311E0,7.187039046E0,5.648251715E-1,7.639227252E0
7.365065679E1,2.903647479E0,8.075637485E0,5.147426365E-1,8.597211725E0
7.366066779E1,3.191452403E0,8.676768091E0,7.004619366E-1,9.271586697E0
7.367067979E1,3.407147710E0,9.023919623E0,6.890224439E-1,9.670291248E0
7.368069079E1,3.699725424E0,9.136069220E0,5.996845901E-1,9.874986107E0
7.369070279E1,3.678242462E0,8.942080824E0,4.857223570E-1,9.681229430E0
7.370071379E1,3.537219899E0,8.163569668E0,4.887091148E-1,8.910366487E0
7.371072579E1,3.659719944E0,7.411286783E0,6.841862118E-1,8.293903340E0
7.372073679E1,3.485836907E0,6.614811226E0,9.609010148E-1,7.538575281E0
7.373074879E1,3.557447465E0,5.504786916E0,1.062534905E0,6.639811133E0
7.374075979E1,3.369490179E0,4.078596055E0,1.265668420E0,5.439699109E0
7.375077179E1,2.902771566E0,2.187356252E0,1.680711973E0,4.004422914E0
7.376078279E1,2.516161560E0,-4.828221381E-2,2.309554288E0,3.415763631E0
7.377079479E1,1.855305739E0,-2.346071320E0,2.893495835E0,4.161553576E0
7.378080579E1,1.254775057E0,-4.387115033E0,3.417592299E0,5.700980256E0
7.379081779E1,7.282984838E-1,-5.832882957E0,3.649681152E0,6.919040019E0
7.380082879E1,3.187489745E-1,-6.098477526E0,3.511155936E0,7.044234880E0
7.381084079E1,-4.870145917E-2,-4.454621723E0,2.615709822E0,5.166039527E0
7.382085179E1,-4.384873796E-1,-2.309249648E0,1.634430238E0,2.862912385E0
7.383086379E1,-6.884073168E-1,-8.791013914E-1,1.001714580E0,1.500051996E0
7.384087479E1,-9.581399596E-1,1.476761091E-1,-9.574117620E-2,9.741697943E-1
7.385088679E1,-1.229482633E0,1.638638917E0,-2.608080960E0,3.316451619E0
7.386089779E1,-1.960719489E0,1.911600392E0,-2.507294258E0,3.712837388E0
7.387090979E1,-2.200397297E0,2.430409219E0,-2.851826822E0,4.345290953E0
7.388092079E1,-1.894393937E0,3.498108459E0,-3.283639020E0,5.158272617E0
7.389093279E1,-1.135419498E0,4.755108966E0,-3.526207253E0,6.027800287E0
7.390094379E1,-3.885466030E-1,6.573421710E0,-3.966647018E0,7.687335690E0
7.391095579E1,3.839115152E-1,8.459251669E0,-4.668594440E0,9.669648437E0
7.392096679E1,1.322439767E0,9.775747595E0,-5.500226673E0,1.129453768E1
7.393097879E1,1.937338082E0,1.046764219E1,-5.388658290E0,1.193157366E1
7.394098979E1,2.229657934E0,1.044461001E1,-4.180198444E0,1.146888450E1
7.395100179E1,2.641857986E0,1.004389564E1,-2.617190337E0,1.071022589E1
7.396101279E1,2.594146460E0,9.056773374E0,-1.873477131E-1,9.422836037E0
7.397102479E1,2.154222420E0,7.476579716E0,1.974573882E0,8.027381921E0
7.398103579E1,3.118348759E0,4.880778494E0,3.396897249E0,6.714537110E0
7.399104779E1,3.342655845E0,1.121210618E0,5.213804907E0,6.293983076E0
7.400105879E1,6.531933376E-1,-3.542007599E0,5.889531367E0,6.903554092E0
7.401107079E1,-1.829827959E0,-8.488184862E0,5.643527310E0,1.035601048E1
7.402108179E1,-4.051428722E0,-1.325831825E1,5.163329403E0,1.479381790E1
7.403109379E1,-6.368280335E0,-1.717216023E1,5.151638480E0,1.902570525E1
7.404110479E1,-7.255813411E0,-1.876155858E1,5.245813150E0,2.078849355E1
7.405111679E1,-5.915285429E0,-1.672711111E1,3.353518510E0,1.805638209E1
7.406112779E1,-3.708804981E0,-1.290376063E1,1.495858974E0,1.350925116E1
7.407113979E1,-2.965300228E0,-1.042063876E1,-1.157810095E-1,1.083494914E1
7.408115079E1,-2.166886320E0,-8.977291002E0,-1.463874412E0,9.350405251E0
7.409116279E1,-1.938189875E0,-8.448996238E0,-2.586902345E0,9.046224691E0
7.410117379E1,-2.471601099E0,-8.438829099E0,-3.988131735E0,9.655456659E0
7.411118579E1,-2.015406889E0,-8.253603340E0,-4.627499039E0,9.674584249E0
7.412119679E1,-1.719878523E0,-7.785907364E0,-4.556724341E0,9.183794006E0
7.413120879E1,-1.911509176E0,-6.962994207E0,-3.785004726E0,8.152509824E0
7.414121979E1,-2.068469786E0,-6.186511450E0,-2.671855372E0,7.049134863E0
7.415123179E1,-1.725398441E0,-5.291750046E0,-1.609102584E0,5.793861360E0
7.416124279E1,-1.254617182E0,-4.455463137E0,-6.421806917E-1,4.673073087E0
7.417125479E1,-1.048563057E0,-3.914257720E0,3.099626559E-1,4.064108122E0
7.418126579E1,-7.572759689E-1,-3.304766765E0,1.153955610E0,3.581419246E0
7.419127779E1,-3.907463256E-1,-2.544135225E0,1.501597139E0,2.979949782E0
7.420128879E1,-1.364754751E-2,-1.503234944E0,1.421118110E0,2.068689980E0
7.421130079E1,5.760507292E-1,-4.533077323E-1,1.010935639E0,1.248724633E0
7.422131179E1,1.023307178E0,7.138736951E-1,7.856389117E-1,1.474449637E0
7.423132379E1,1.584661808E0,2.053947349E0,9.689356738E-1,2.769239805E0
7.424133479E1,2.184609523E0,3.564863196E0,1.065232299E0,4.314566980E0
7.425134679E1,2.658584531E0,4.970323924E0,1.067703844E0,5.736914076E0
7.426135779E1,2.986052289E0,6.337643849E0,1.027485525E0,7.080816643E0
7.427136979E1,3.286220858E0,7.575139214E0,1.036768638E0,8.322071308E0
7.428138079E1,3.474861391E0,8.512601665E0,1.039104674E0,9.253042057E0
7.429139279E1,3.584115446E0,9.165688875E0,1.001083081E0,9.892315372E0
7.430140379E1,3.811080384E0,9.490706942E0,8.223874927E-1,1.026032032E1
7.431141579E1,3.836088048E0,9.332737979E0,5.923480886E-1,1.010774188E1
7.432142679E1,3.770612389E0,8.644284469E0,6.232857066E-1,9.451436761E0
7.433143879E1,3.890486157E0,7.844411096E0,1.007233182E0,8.813920051E0
7.434144979E1,3.938408475E0,6.866439720E0,1.666723094E0,8.089315275E0
7.435146179E1,3.872783419E0,5.490129116E0,2.027534891E0,7.017896185E0
7.436147279E1,3.618205006E0,3.564878983E0,2.332194707E0,5.589177201E0
7.437148379E1,2.973807342E0,1.023904763E0,2.566185075E0,4.059213829E0
7.438149579E1,2.412345708E0,-1.371394849E0,3.030863303E0,4.109290451E0
7.439150642E1,2.216323358E0,-3.061112704E0,3.593798143E0,5.215159183E0
7.440151842E1,1.912716334E0,-4.406280452E0,3.997871150E0,6.249541177E0
7.441152942E1,1.684033191E0,-5.253877630E0,4.172905211E0,6.917538279E0
7.442154142E1,1.372946116E0,-4.789579471E0,3.819694794E0,6.278146293E0
7.443155242E1,7.495517971E-1,-2.830620725E0,2.771513561E0,4.031814604E0
7.444156442E1,3.811609849E-2,-7.717704856E-1,1.768195674E0,1.929662785E0
7.445157542E1,-3.172395158E-1,6.021404207E-1,1.170531882E0,1.354015836E0
7.446158742E1,-7.349244024E-1,1.312874161E0,8.241194379E-1,1.715495639E0
7.447159842E1,-1.273770906E0,1.724660230E0,4.064042920E-1,2.182225855E0
7.448161042E1,-1.503891002E0,2.344989000E0,-6.051394576E-1,2.850763989E0
7.449162142E1,-1.517111849E0,3.492485776E0,-2.794979022E0,4.723451386E0
7.450163342E1,-1.684874606E0,4.299140750E0,-2.182982535E0,5.107526444E0
7.451164442E1,-1.271536978E0,4.900330998E0,-1.427797676E0,5.260100416E0
7.452165642E1,-2.327133358E-1,5.577678891E0,-1.057991107E0,5.681901310E0
7.453166742E1,6.889560780E-1,6.317165730E0,-1.054956402E0,6.441597344E0
7.454167942E1,1.432412007E0,6.899827906E0,-1.615768118E0,7.229808842E0
7.455169042E1,2.193278604E0,6.979735370E0,-2.396942096E0,7.698864091E0
7.456170242E1,2.852480833E0,6.176249587E0,-2.932895544E0,7.408412929E0
7.457171342E1,3.641644447E0,4.780925007E0,-3.305345639E0,6.858872210E0
7.458172542E1,3.348024758E0,2.994056835E0,-3.099386238E0,5.457090907E0
7.459173642E1,2.145001068E0,1.137379923E0,-3.407614025E0,4.184076484E0
7.460174842E1,2.471813938E-1,-9.530768555E-1,-5.476977559E0,5.564776484E0
7.461175942E1,-1.596237541E0,-2.040394088E0,-5.640732926E0,6.207177319E0
7.462177142E1,-2.875020972E0,-1.500660415E0,-4.086376068E0,5.216914475E0
7.463178242E1,-2.311544388E0,-2.192471981E-1,-1.508905866E0,2.769134108E0
7.464179442E1,-2.033030689E0,1.529397726E-2,1.385335489E0,2.460203672E0
7.465180542E1,-2.040382978E0,-6.506594467E-1,3.884419963E0,4.435677949E0
7.466181742E1,-1.409818950E0,-1.796420184E0,5.111345317E0,5.598264543E0
7.467182842E1,-1.257715475E0,-3.458240388E0,4.129502499E0,5.531190260E0
7.468184042E1,-1.586874833E0,-5.535695883E0,3.258248071E0,6.616515785E0
7.469185142E1,-2.351044523E0,-8.483784247E0,3.210928309E0,9.370809256E0
7.470186342E1,-3.930463863E0,-1.178327156E1,3.389666582E0,1.287570869E1
7.471187442E1,-5.876548795E0,-1.450312965E1,3.692100070E0,1.607812795E1
7.472188642E1,-7.298722619E0,-1.604361136E1,4.049584802E0,1.808502016E1
7.473189742E1,-7.090919591E0,-1.521263664E1,3.792201479E0,1.720715684E1
7.474190942E1,-5.140621741E0,-1.252644565E1,2.718958202E0,1.381052375E1
7.475192042E1,-3.264146742E0,-9.611841955E0,9.273257178E-1,1.019323760E1
7.476193242E1,-2.630864636E0,-7.604813833E0,-5.222048897E-1,8.063953132E0
7.477194342E1,-2.163259876E0,-6.388224018E0,-1.283726376E0,6.865642927E0
7.478195542E1,-1.196121344E0,-5.466864215E0,-1.822370712E0,5.885435041E0
7.479196642E1,-4.113291094E-1,-4.849698789E0,-2.053854378E0,5.282715948E0
7.480197842E1,-1.875261994E-1,-4.195836237E0,-2.252664096E0,4.765994475E0
7.481198942E1,-1.143542889E-1,-3.270458227E0,-1.953682511E0,3.811279217E0
7.482200142E1,-1.389821765E-1,-2.247894815E0,-1.397994711E0,2.650799191E0
7.483201242E1,-1.387047261E-2,-1.224021626E0,-8.208724791E-1,1.473856492E0
7.484202442E1,1.072177622E-1,-1.960290742E-1,-3.545938683E-1,4.191179522E-1
7.485203542E1,9.870889395E-2,8.691932845E-1,4.232916355E-2,8.758037278E-1
7.486204742E1,8.020128697E-2,1.952174807E0,2.581316207E-1,1.970799497E0
7.487205842E1,3.517342874E-1,2.962408780E0,3.707782303E-1,3.006170202E0
7.488207042E1,8.473121265E-1,3.949469653E0,3.585704865E-1,4.055221470E0
7.489208142E1,1.627068155E0,4.905357850E0,2.398960555E-1,5.173725595E0
7.490209342E1,2.515826807E0,5.869025182E0,1.957880227E-1,6.388518926E0
7.491210442E1,3.408373871E0,6.722273694E0,1.530888035E-1,7.538528520E0
7.492211642E1,4.107553221E0,7.429413736E0,1.409698644E-1,8.490468446E0
7.493212742E1,4.573074325E0,8.010407701E0,8.684869409E-1,9.264659189E0
7.494213942E1,4.880446957E0,8.389101453E0,1.370717157E0,9.801767760E0
7.495215042E1,4.465758037E0,8.222524220E0,1.378186975E0,9.457922538E0
7.496216242E1,3.985655732E0,7.687295827E0,1.263112017E0,8.750738295E0
7.497217342E1,4.152077429E0,6.944526361E0,1.447099920E0,8.219506770E0
7.498218542E1,4.338496897E0,5.618863170E0,1.681979649E0,7.295425566E0
7.499219642E1,3.989323398E0,4.205277151E0,1.926407297E0,6.108199584E0
7.500220842E1,3.430127560E0,2.767267898E0,2.194451848E0,4.923328712E0
7.501221942E1,2.520606614E0,1.260031704E0,2.217964672E0,3.586154609E0
7.502223142E1,2.014651136E0,-3.190632623E-1,2.320411398E0,3.089486952E0
7.503224242E1,1.464428728E0,-1.820498434E0,2.520369802E0,3.436717909E0
7.504225442E1,8.207058334E-1,-3.061962889E0,2.676334924E0,4.148727928E0
7.505226542E1,4.108332655E-1,-3.911054615E0,2.817448118E0,4.837679823E0
7.506227742E1,1.869778767E-1,-3.830834325E0,2.734255103E0,4.710244507E0
7.507228842E1,1.681641680E-1,-2.695576356E0,2.350443867E0,3.580362754E0
7.508230042E1,-5.191713542E-2,-1.308420922E0,1.696733344E0,2.143260305E0
7.509231142E1,-2.494925058E-1,-2.361965221E-1,1.055249348E0,1.109768667E0
7.510232342E1,-1.707117999E-1,5.144655150E-1,5.596299569E-1,7.791039555E-1
7.511233442E1,-1.140897024E-1,1.120180923E0,1.578291961E-1,1.136983648E0
7.512234642E1,4.343721092E-2,2.088358213E0,-1.232510614E0,2.425326624E0
7.513235742E1,-1.785897535E-1,2.967186540E0,-1.985671751E0,3.574770281E0
7.514236942E1,-7.534499896E-1,3.216055732E0,-1.947019901E0,3.834264970E0
7.515238042E1,-6.657940874E-1,3.705501012E0,-2.286169519E0,4.404610151E0
7.516239242E1,-3.826061243E-1,4.479518582E0,-2.558086097E0,5.172647161E0
7.517240342E1,-2.315079322E-1,5.356119704E0,-2.595833967E0,5.956506375E0
7.518241542E1,1.282244691E-1,6.441972209E0,-2.875031497E0,7.055583149E0
7.519242642E1,5.812126511E-1,7.621390690E0,-3.289949043E0,8.321488382E0
7.520243842E1,1.112567849E0,8.506039335E0,-3.693178005E0,9.339704286E0
7.521244942E1,1.769892829E0,9.044945626E0,-3.732972400E0,9.943774180E0
7.522246142E1,2.280792565E0,8.908464012E0,-3.116883447E0,9.709670859E0
7.523247242E1,2.234567987E0,7.771396914E0,-2.333532697E0,8.416250883E0
7.524248442E1,1.356572012E0,6.464795061E0,-3.916248697E-1,6.617192218E0
7.525249542E1,1.965043797E0,4.709226449E0,1.775295802E0,5.402766519E0
7.526250742E1,2.339290596E0,1.925177627E0,2.541962399E0,3.954764497E0
7.527251842E1,6.807762618E-1,-1.346714337E0,2.904731260E0,3.273310177E0
7.528253042E1,-9.698130485E-1,-4.791133077E0,3.133971934E0,5.806657695E0
7.529254142E1,-2.199711273E0,-8.330612925E0,3.641183394E0,9.353932750E0
7.530255342E1,-3.913249075E0,-1.164512524E1,4.113429673E0,1.295541446E1
7.531256442E1,-5.317031068E0,-1.494199827E1,4.892572328E0,1.659733098E1
7.532257642E1,-5.934487685E0,-1.747335265E1,5.484990583E0,1.925152769E1
7.533258742E1,-5.233378462E0,-1.765450758E1,4.442358650E0,1.894213394E1
7.534259942E1,-4.007070574E0,-1.497879596E1,2.004736013E0,1.563457417E1
7.535261042E1,-3.502847919E0,-1.195195789E1,2.278768113E-1,1.245677200E1
7.536262242E1,-2.727997997E0,-1.028096749E1,-4.499426597E-1,1.064625352E1
7.537263342E1,-2.078946096E0,-9.345247512E0,-7.172984093E-1,9.600530451E0
7.538264542E1,-2.154738144E0,-8.635782033E0,-1.376627230E0,9.006371652E0
7.539265629E1,-2.330018812E0,-7.890777762E0,-2.003505174E0,8.468021867E0
7.540266729E1,-2.233746307E0,-7.238283459E0,-2.241933578E0,7.899913681E0
7.541267929E1,-2.280543620E0,-6.472619221E0,-2.393019783E0,7.267889822E0
7.542269029E1,-2.002992081E0,-5.445502582E0,-2.223119577E0,6.213512396E0
7.543270229E1,-1.355358276E0,-4.321465420E0,-1.717479849E0,4.843737860E0
7.544271329E1,-1.014586641E0,-3.332555657E0,-1.152248808E0,3.669194813E0
7.545272529E1,-1.000127792E0,-2.409403097E0,-5.895934653E-1,2.674527872E0
7.546273629E1,-1.366536252E0,-1.397177562E0,-1.139191099E-1,1.957678225E0
7.547274829E1,-7.718140474E-1,-2.524324858E-1,2.470184027E-1,8.487857061E-1
7.548275929E1,-1.805490093E-1,9.895003313E-1,2.248732428E-1,1.030668145E0
7.549277129E1,2.692590183E-1,2.294077878E0,3.943230674E-2,2.310162037E0
7.550278229E1,9.948786002E-1,3.712021827E0,-2.555964142E-3,3.843032137E0
7.551279429E1,1.863324611E0,5.171289217E0,1.217757943E-1,5.498094226E0
7.552280529E1,2.607206801E0,6.460678037E0,1.931311210E-1,6.969590205E0
7.553281729E1,3.114520002E0,7.575742646E0,2.354684707E-1,8.194361286E0
7.554282829E1,3.506583998E0,8.452076551E0,3.686224350E-1,9.158035371E0
7.555284029E1,3.753232710E0,9.025122396E0,6.280605429E-1,9.794592900E0
7.556285129E1,4.157485519E0,9.361475875E0,8.212174648E-1,1.027600674E1
7.557286329E1,4.522108824E0,9.293590286E0,7.415216696E-1,1.036195652E1
7.558287429E1,4.190872536E0,8.635559839E0,6.330113804E-1,9.619615884E0
7.559288629E1,4.197117654E0,7.918211728E0,9.639836669E-1,9.013497550E0
7.560289729E1,4.222379088E0,7.114261676E0,1.451281264E0,8.399251256E0
7.561290929E1,4.227445115E0,6.095234660E0,1.827615080E0,7.639591262E0
7.562292029E1,4.450693563E0,4.537059862E0,2.136173819E0,6.704985009E0
7.563293229E1,3.978974703E0,2.260851660E0,2.335239937E0,5.137804539E0
7.564294329E1,2.933904773E0,-5.663776803E-1,2.612599103E0,3.969163006E0
7.565295529E1,2.318761022E0,-2.951192066E0,3.348782265E0,5.029963215E0
7.566296629E1,1.841336741E0,-4.612902342E0,3.843940859E0,6.280546978E0
7.567297829E1,1.852045916E0,-5.639233700E0,4.022800169E0,7.170352293E0
7.568298929E1,1.416184229E0,-5.729085524E0,3.826913767E0,7.033723601E0
7.569300129E1,6.260432535E-1,-4.296310113E0,2.917986313E0,5.231142788E0
7.570301229E1,1.460849355E-1,-2.270077981E0,1.843293804E0,2.927853633E0
7.571302429E1,-2.382200973E-1,-8.040529633E-1,1.117241528E0,1.396953333E0
7.572303529E1,-5.297570072E-1,1.724168479E-2,5.731826699E-1,7.806908066E-1
7.573304729E1,-9.314228618E-1,6.824402332E-1,-7.839151525E-1,1.395634689E0
7.574305829E1,-1.479964195E0,1.788334655E0,-3.007210146E0,3.798914019E0
7.575307029E1,-2.140860947E0,1.886326972E0,-2.227775715E0,3.620013768E0
7.576308129E1,-2.433638052E0,2.339910108E0,-2.234037498E0,4.048295570E0
7.577309329E1,-1.969233035E0,3.283341397E0,-2.550671242E0,4.600449246E0
7.578310429E1,-1.094027643E0,4.453761013E0,-2.901289589E0,5.426819042E0
7.579311629E1,-4.991414246E-1,6.027856025E0,-3.217781538E0,6.851153804E0
7.580312729E1,5.161755332E-1,7.479499231E0,-3.416922793E0,8.239217639E0
7.581313929E1,1.600988403E0,8.581835622E0,-3.932659492E0,9.574804290E0
7.582315029E1,2.017873683E0,9.390602025E0,-4.541171624E0,1.062438047E1
7.583316229E1,3.057483922E0,9.530497245E0,-4.791316094E0,1.109663443E1
7.584317329E1,3.876788762E0,8.914553887E0,-4.447404212E0,1.069009665E1
7.585318529E1,3.016517159E0,7.712711334E0,-3.407637414E0,8.955293666E0
7.586319629E1,1.719533245E0,6.558638780E0,-1.536301387E0,6.952176578E0
7.587320829E1,2.017490837E0,4.440215937E0,7.783608824E-1,4.938788567E0
7.588321929E1,1.256244462E0,9.995259672E-1,2.242017778E0,2.757507212E0
7.589323129E1,-6.193381052E-1,-2.723434830E0,3.525020269E0,4.497382000E0
7.590324229E1,-1.875545876E0,-6.114414697E0,3.826876929E0,7.453101801E0
7.591325429E1,-2.431997469E0,-9.442089683E0,4.260167888E0,1.064033363E1
7.592326529E1,-3.246173571E0,-1.242981457E1,4.331892759E0,1.355740491E1
7.593327729E1,-4.693502702E0,-1.508752845E1,4.173472391E0,1.634259325E1
7.594328829E1,-5.502809388E0,-1.658277493E1,3.683905490E0,1.785610526E1
7.595330029E1,-4.612197168E0,-1.591127951E1,1.710506899E0,1.665433914E1
7.596331129E1,-3.639699663E0,-1.340262987E1,-7.477770209E-2,1.388825017E1
7.597332329E1,-3.362526730E0,-1.101262257E1,-6.167663535E-1,1.153103823E1
7.598333429E1,-3.165591338E0,-9.707131104E0,-3.211518878E-1,1.021530721E1
7.599334629E1,-3.116768549E0,-9.046986305E0,-6.129095301E-1,9.588423513E0
7.600335729E1,-2.536106998E0,-8.425586325E0,-1.405972652E0,8.910617415E0
7.601336929E1,-1.780116832E0,-8.021316267E0,-1.925902097E0,8.439160472E0
7.602338029E1,-1.932858822E0,-7.430915886E0,-2.030429555E0,7.942109185E0
7.603339229E1,-1.779865109E0,-6.556590500E0,-1.743862633E0,7.014118310E0
7.604340329E1,-1.193923961E0,-5.464016036E0,-1.165907904E0,5.713166102E0
7.605341529E1,-9.252359229E-1,-4.495907158E0,-2.784046483E-1,4.598559757E0
7.606342629E1,-6.235448845E-1,-3.474504418E0,3.851594572E-1,3.550962825E0
7.607343829E1,-3.925766502E-1,-2.322461432E0,7.519390690E-1,2.472520150E0
7.608344929E1,-7.369099706E-2,-1.126694722E0,8.193966419E-1,1.395092189E0
7.609346129E1,2.927863137E-1,6.149984479E-2,6.106060195E-1,6.799601220E-1
7.610347229E1,5.019105197E-1,1.156990315E0,2.695905554E-1,1.289658803E0
7.611348429E1,6.642624092E-1,2.328585221E0,1.649072689E-1,2.427086337E0
7.612349529E1,1.222321256E0,3.608418521E0,2.857884391E-1,3.820527255E0
7.613350729E1,1.635147545E0,4.748769414E0,4.422399764E-1,5.041834452E0
7.614351829E1,1.887705453E0,5.794466166E0,6.151457246E-1,6.125167287E0
7.615353029E1,2.288403155E0,6.833929785E0,7.445037496E-1,7.245251628E0
7.616354129E1,2.654066972E0,7.822131450E0,8.456711054E-1,8.303310878E0
